client_id,birthdate,state,gender,is_churn
cx02206,1984-12-30,st16,cg1,False
cx19430,1987-02-28,st03,cg1,False
cx26046,1967-04-22,st22,cg1,False
cx28132,1987-06-11,st22,cg1,True
cx24746,1986-07-24,st03,cg1,False
cx34869,1989-10-25,st16,cg1,False
cx11944,1982-09-03,st16,cg2,False
cx12767,1989-09-05,st24,cg2,False
cx16974,1966-05-10,st11,cg1,False
cx33405,1972-04-26,st01,cg1,False
cx17590,1978-02-28,st03,cg2,False
cx06678,1970-04-09,st16,cg1,False
cx34120,1969-04-12,st24,cg1,True
cx12329,1973-01-25,st23,cg1,False
cx34998,1966-03-06,st03,cg2,False
cx37022,1978-08-16,st01,cg1,False
cx01523,1989-01-27,st01,cg1,False
cx06447,1981-03-25,st23,cg2,True
cx04291,1976-01-19,st03,cg2,False
cx12551,1979-09-25,st22,cg2,False
cx20834,1985-01-13,st03,cg1,False
cx04592,1928-11-07,st22,cg2,False
cx13762,2007-04-11,st01,cg1,False
cx30198,1978-09-18,st22,cg2,False
cx14531,1988-06-14,st22,cg2,False
cx06622,1976-07-04,st01,cg1,False
cx26263,1951-12-01,st22,cg1,True
cx26887,1981-03-16,st11,cg2,True
cx33119,1987-05-26,st22,cg1,False
cx25453,1978-06-10,st09,cg1,False
cx04408,1986-01-22,st22,cg2,False
cx30223,1987-04-04,st03,cg2,False
cx03412,1975-05-10,st01,cg1,False
cx30232,1988-03-30,st16,cg1,False
cx01188,1977-06-30,st22,cg1,False
cx38808,1972-06-03,st11,cg1,False
cx13636,1985-05-27,st01,cg1,False
cx31507,1988-02-07,st24,cg2,False
cx29501,1980-08-18,st03,cg2,False
cx38799,1990-09-20,st15,cg1,False
cx37072,1983-12-29,st16,cg2,False
cx22478,1950-01-23,st23,cg2,False
cx24410,1979-04-02,st16,cg1,False
cx15064,1970-06-09,st03,cg1,False
cx28789,1991-04-08,st16,cg1,False
cx11527,1954-12-10,st22,cg1,False
cx09362,1992-08-17,st03,cg1,False
cx15856,1971-09-15,st16,cg1,False
cx11201,1970-11-08,st16,cg1,False
cx15219,1989-09-14,st24,cg1,False
cx03718,1972-05-09,st16,cg1,True
cx35158,1982-01-08,st22,cg1,False
cx17529,1955-04-07,st22,cg1,True
cx20854,1989-11-19,st16,cg1,False
cx25089,1970-10-08,st22,cg1,False
cx19794,1985-06-09,st09,cg1,False
cx10949,1990-03-08,st24,cg1,True
cx03921,1943-09-03,st09,cg2,True
cx20786,2001-07-13,st16,cg1,False
cx15821,1966-11-12,st01,cg1,False
cx01868,1970-04-03,st16,cg2,False
cx31815,1976-05-12,st23,cg2,False
cx03681,1988-11-05,st03,cg2,False
cx18827,1971-03-16,st16,cg2,False
cx08507,1965-12-01,st23,cg2,False
cx28658,1954-07-07,st01,cg1,False
cx05319,1979-12-10,st16,cg1,False
cx33944,1987-06-15,st22,cg2,False
cx22504,1989-04-06,st03,cg1,False
cx16014,1977-11-14,st01,cg1,False
cx02661,1971-11-12,st09,cg2,False
cx27889,1994-05-11,st16,cg1,False
cx26619,1993-05-14,st24,cg1,False
cx21723,1970-05-07,st03,cg1,False
cx12566,1992-01-07,st03,cg2,False
cx34171,1980-12-09,st11,cg2,True
cx27268,1978-08-29,st23,cg2,False
cx18727,1980-03-21,st22,cg1,False
cx03729,1968-07-01,st22,cg1,False
cx18645,1969-10-13,st24,cg1,False
cx02967,1969-11-17,st22,cg1,False
cx14976,1992-09-07,st16,cg1,False
cx19392,1983-09-05,st11,cg1,False
cx00744,1990-02-03,st16,cg2,False
cx28517,1987-06-01,st01,cg2,False
cx16440,1990-02-10,st03,cg1,False
cx13032,1989-06-09,st01,cg2,False
cx00808,1991-08-07,st16,cg1,False
cx11703,1975-04-05,st03,cg2,False
cx15496,1990-07-08,st09,cg1,False
cx07291,1978-02-04,st03,cg2,False
cx29638,1992-10-20,st16,cg2,False
cx38327,1952-06-10,st03,cg1,False
cx00096,1990-11-11,st03,cg2,False
cx06280,1974-07-10,st09,cg1,False
cx21602,1990-04-20,st09,cg1,False
cx27099,1969-04-11,st01,cg1,False
cx21229,1971-01-17,st03,cg1,False
cx22004,1971-09-29,st16,cg1,False
cx26654,1989-07-31,st16,cg1,False
cx27396,1990-11-11,st16,cg1,False
cx24111,1968-01-18,st01,cg2,False
cx17347,1985-10-21,st22,cg2,False
cx28651,1987-09-16,st03,cg2,False
cx37851,1986-10-10,st22,cg2,True
cx34689,1989-12-30,st22,cg1,False
cx37009,1973-04-15,st03,cg2,False
cx33844,1992-01-28,st01,cg2,False
cx11013,1972-10-02,st16,cg2,True
cx06104,1982-12-17,st09,cg1,False
cx32086,1977-03-26,st16,cg1,False
cx14333,1991-08-09,st24,cg1,False
cx36008,1980-09-11,st01,cg1,False
cx27958,1990-03-13,st03,cg2,False
cx04875,1990-10-01,st16,cg1,False
cx08811,1986-10-18,st03,cg2,False
cx08646,1951-06-23,st22,cg2,False
cx27047,1991-05-23,st01,cg1,False
cx14478,1994-12-23,st09,cg2,False
cx03583,1979-05-10,st09,cg1,False
cx32859,1983-05-05,st16,cg2,False
cx20628,1988-08-30,st03,cg2,False
cx15688,1977-10-08,st09,cg1,False
cx03296,1993-01-11,st09,cg1,False
cx36298,1987-10-29,st09,cg1,True
cx25905,1949-05-31,st16,cg1,False
cx22242,1992-02-09,st22,cg1,False
cx15549,1983-01-13,st22,cg1,False
cx07301,1970-04-03,st16,cg1,True
cx08127,1992-12-31,st24,cg2,False
cx32868,1976-01-28,st16,cg2,True
cx05836,1987-11-23,st03,cg1,False
cx18494,1965-11-30,st03,cg1,True
cx17171,1972-04-15,st03,cg2,False
cx09070,1973-07-20,st03,cg2,False
cx04787,1970-07-24,st09,cg1,True
cx00411,1980-08-05,st01,cg2,False
cx31296,1976-09-19,st03,cg2,True
cx20275,1989-06-01,st16,cg1,True
cx23845,1955-06-03,st01,cg1,True
cx31399,1979-05-29,st03,cg1,False
cx28790,1954-06-25,st16,cg2,True
cx21641,1983-01-28,st25,cg1,True
cx04586,1994-04-25,st22,cg2,False
cx14588,1983-12-12,st09,cg2,False
cx14419,1951-11-10,st03,cg1,True
cx08966,1956-12-12,st01,cg2,False
cx04042,1990-08-05,st03,cg2,False
cx33939,1975-07-29,st22,cg2,False
cx12742,1971-05-31,st09,cg1,False
cx31740,1979-06-10,st01,cg1,False
cx10512,1971-09-17,st09,cg2,False
cx25591,1951-11-12,st22,cg2,False
cx26787,1975-07-01,st01,cg1,False
cx34855,1973-01-07,st16,cg1,False
cx29904,1974-03-02,st16,cg2,False
cx23434,1979-12-02,st23,cg2,False
cx16218,1962-05-17,st03,cg1,False
cx04517,1972-10-26,st24,cg1,False
cx20593,1990-05-09,st16,cg1,False
cx18632,1990-10-12,st24,cg2,False
cx11914,1958-05-15,st22,cg2,True
cx36551,1992-06-17,st03,cg1,False
cx04715,1982-06-17,st22,cg2,False
cx30171,1971-12-03,st09,cg1,False
cx12416,1979-07-19,st03,cg2,False
cx35623,1989-09-09,st16,cg1,False
cx31996,1975-07-24,st22,cg1,True
cx09935,1986-04-22,st09,cg2,False
cx11753,1982-03-10,st16,cg2,False
cx28035,1981-08-09,st03,cg1,False
cx29781,1994-04-14,st03,cg1,False
cx08252,1992-04-09,st09,cg2,False
cx06307,1974-08-26,st03,cg1,False
cx01949,1989-04-28,st16,cg1,False
cx02459,1989-08-13,st15,cg1,False
cx37951,1985-07-11,st22,cg1,False
cx36617,1990-10-07,st03,cg1,False
cx21334,1969-10-30,st03,cg1,False
cx29877,1988-04-26,st22,cg1,True
cx35285,1973-04-24,st09,cg2,False
cx25215,1981-05-16,st22,cg1,False
cx22950,1992-05-29,st03,cg2,False
cx08862,1992-10-05,st09,cg1,False
cx01734,1970-11-09,st03,cg1,False
cx26866,1963-11-16,st24,cg1,False
cx37000,1971-05-16,st03,cg1,False
cx30273,1981-03-01,st23,cg1,False
cx09044,1989-08-21,st03,cg1,False
cx35521,1954-05-30,st22,cg1,False
cx13720,1986-11-05,st09,cg1,False
cx14657,1998-02-18,st16,cg2,False
cx29348,1990-09-01,st15,cg2,False
cx00611,1985-06-20,st15,cg2,False
cx05724,1984-05-10,st15,cg2,False
cx06519,1990-11-22,st15,cg2,False
cx05352,1985-03-09,st25,cg1,True
cx27781,1979-03-05,st04,cg1,False
cx33104,1985-08-20,st04,cg1,False
cx00644,1984-12-06,st04,cg1,False
cx34003,1978-08-30,st15,cg2,False
cx32073,1994-04-12,st25,cg2,False
cx07859,1954-02-06,st15,cg1,False
cx05334,1973-12-03,st15,cg2,True
cx13554,1982-02-04,st25,cg2,False
cx30237,1974-01-11,st15,cg1,False
cx06546,1978-04-06,st13,cg1,False
cx05089,1984-05-20,st22,cg1,False
cx31256,1988-01-19,st24,cg2,False
cx16111,1991-02-26,st15,cg1,False
cx10692,1962-03-29,st22,cg2,False
cx33039,1982-03-19,st15,cg1,False
cx36329,1976-01-18,st03,cg2,False
cx30869,1967-10-12,st01,cg1,False
cx28302,1981-06-02,st22,cg1,False
cx16745,1977-04-10,st04,cg1,False
cx35025,1967-07-08,st15,cg2,False
cx26075,1978-01-21,st08,cg1,False
cx02200,1988-03-15,st15,cg1,False
cx28797,1965-01-17,st04,cg1,False
cx07088,1983-02-03,st15,cg2,False
cx04140,1973-08-13,st15,cg1,False
cx11698,1993-04-02,st15,cg1,True
cx13450,1977-09-01,st25,cg1,False
cx10506,1965-02-22,st15,cg2,True
cx37554,1978-02-16,st21,cg1,False
cx07945,1970-01-15,st15,cg2,False
cx38332,1966-09-14,st04,cg2,False
cx33418,1990-09-15,st25,cg1,False
cx25424,1991-11-14,st25,cg2,True
cx26073,1979-09-02,st01,cg1,False
cx35138,1989-01-29,st16,cg1,False
cx33099,1978-10-23,st08,cg2,False
cx18567,1961-06-20,st04,cg2,False
cx31403,1987-05-17,st04,cg2,False
cx13103,1977-08-10,st15,cg2,False
cx13741,1985-08-01,st02,cg2,False
cx31037,1991-04-07,st08,cg2,False
cx12837,1965-07-03,st25,cg1,False
cx13184,1991-10-11,st08,cg1,False
cx04173,1993-01-10,st16,cg2,False
cx16009,1964-12-22,st23,cg2,False
cx22037,1988-05-25,st01,cg1,False
cx29999,1975-01-12,st11,cg2,False
cx11143,1970-08-29,st21,cg2,False
cx22365,1989-10-24,st15,cg2,False
cx20501,1990-05-14,st15,cg2,False
cx38652,1991-05-02,st04,cg1,False
cx30302,1981-04-21,st02,cg1,False
cx29913,1950-05-01,st04,cg1,True
cx28349,1979-10-01,st15,cg1,False
cx19858,1988-08-23,st05,cg1,True
cx14966,1986-12-02,st25,cg1,True
cx05443,1983-02-18,st25,cg1,False
cx34507,1986-12-19,st16,cg1,False
cx26363,1967-01-01,st22,cg1,False
cx32085,1960-07-06,st03,cg1,True
cx14889,1983-06-03,st03,cg2,False
cx11275,1980-08-01,st22,cg1,False
cx23827,1962-05-23,st25,cg1,False
cx28718,1987-06-28,st25,cg2,False
cx11783,1973-04-12,st25,cg2,False
cx32187,1980-09-12,st15,cg2,False
cx08065,1963-09-23,st09,cg2,False
cx20713,1991-03-02,st15,cg1,False
cx04720,1985-09-07,st04,cg1,False
cx24957,1987-05-04,st04,cg1,False
cx20364,1963-03-25,st04,cg2,False
cx31549,1953-09-04,st04,cg1,False
cx37822,1980-07-08,st04,cg2,False
cx05474,1963-12-14,st04,cg1,True
cx02236,1960-08-05,st04,cg2,False
cx27270,1984-10-22,st04,cg1,False
cx32213,1987-04-18,st08,cg1,False
cx29559,1975-08-12,st04,cg2,False
cx29356,1986-04-24,st04,cg2,False
cx30296,1972-06-29,st04,cg1,False
cx06445,1983-07-21,st04,cg2,False
cx32025,1960-12-29,st15,cg1,False
cx28043,1978-11-09,st04,cg1,False
cx10622,1973-10-27,st04,cg1,False
cx07019,1975-09-01,st04,cg1,False
cx11823,1983-01-29,st04,cg1,False
cx23658,1974-10-01,st04,cg2,True
cx19723,1981-09-16,st04,cg2,False
cx24680,1965-06-28,st04,cg1,False
cx37608,1966-06-17,st04,cg2,False
cx14205,1987-07-28,st04,cg2,True
cx33694,1957-08-31,st04,cg2,False
cx35808,1965-09-09,st04,cg1,False
cx22574,1973-07-10,st04,cg1,False
cx02316,1982-10-21,st04,cg2,False
cx06171,1984-08-31,st04,cg1,True
cx35451,1971-10-08,st04,cg1,False
cx04014,1984-07-01,st04,cg2,True
cx14695,1968-07-26,st04,cg1,True
cx25278,1993-01-02,st25,cg2,False
cx07094,1969-03-14,st25,cg1,False
cx17405,1969-07-13,st15,cg1,False
cx34455,1950-10-15,st25,cg2,False
cx16868,1970-02-10,st04,cg2,True
cx21386,1993-05-30,st25,cg1,False
cx08627,1964-01-22,st04,cg2,False
cx26928,1969-05-25,st04,cg2,False
cx27061,1985-04-21,st15,cg1,False
cx36391,1978-01-23,st15,cg2,False
cx15646,1992-08-14,st24,cg2,False
cx17614,1983-05-30,st24,cg2,False
cx30485,1957-07-13,st09,cg2,False
cx37227,1957-11-07,st24,cg2,False
cx19579,1962-03-22,st16,cg1,False
cx00578,1941-09-11,st24,cg1,False
cx32396,1974-12-22,st09,cg1,False
cx06668,1993-04-03,st15,cg1,False
cx04915,1970-12-03,st15,cg1,False
cx21082,1989-06-28,st15,cg2,False
cx03948,1987-10-21,st15,cg1,False
cx29210,1956-10-31,st15,cg2,False
cx31716,1954-07-02,st18,cg1,False
cx28847,1961-08-01,st04,cg2,False
cx36944,1975-01-05,st04,cg1,False
cx31705,1980-03-11,st04,cg2,True
cx25210,1969-05-23,st04,cg2,False
cx03541,1979-07-09,st04,cg1,False
cx09757,1988-04-15,st04,cg1,False
cx08692,1975-11-23,st15,cg1,False
cx17961,1974-02-18,st15,cg1,False
cx08528,1976-03-01,st15,cg1,False
cx22443,1979-06-22,st04,cg1,False
cx32316,1953-12-08,st04,cg2,False
cx36683,1978-05-05,st04,cg1,False
cx33238,1979-06-16,st15,cg1,False
cx32974,1981-03-31,st04,cg2,False
cx24813,1987-03-28,st04,cg1,False
cx04391,1951-07-28,st04,cg1,False
cx33457,1978-04-15,st15,cg1,False
cx27107,1972-10-06,st04,cg2,False
cx28492,1984-03-31,st04,cg2,False
cx03480,1972-08-04,st22,cg2,False
cx18540,1955-05-18,st04,cg2,False
cx07459,1977-11-06,st04,cg2,True
cx21497,1973-10-11,st15,cg1,True
cx02004,1965-07-21,st04,cg2,True
cx24368,1983-05-19,st04,cg2,False
cx26680,1984-06-20,st04,cg1,False
cx10243,1970-10-27,st04,cg2,False
cx09137,1960-12-18,st15,cg2,False
cx37348,1977-07-02,st04,cg2,False
cx12265,1978-12-10,st04,cg1,False
cx01157,1987-06-06,st25,cg2,False
cx25646,1971-01-26,st04,cg2,False
cx27378,1991-08-14,st15,cg1,False
cx05563,1973-12-05,st04,cg2,False
cx15853,1953-08-12,st04,cg2,False
cx16416,1958-01-09,st15,cg1,True
cx08288,1943-02-09,st16,cg1,True
cx17342,1959-02-08,st01,cg1,False
cx26761,1981-04-21,st03,cg2,False
cx20958,1990-01-01,st15,cg1,True
cx00995,1953-03-30,st22,cg2,True
cx25547,1988-10-17,st01,cg1,False
cx04601,1950-09-09,st22,cg1,False
cx26995,1979-09-04,st04,cg1,False
cx16817,1981-01-29,st04,cg1,False
cx07659,1974-04-18,st04,cg2,False
cx20963,1960-09-07,st04,cg1,False
cx11093,1962-03-30,st04,cg2,False
cx17380,1967-03-24,st04,cg1,False
cx12376,1984-09-17,st04,cg1,False
cx08161,1976-10-11,st04,cg1,False
cx11831,1977-09-01,st04,cg2,False
cx14740,1980-09-05,st04,cg2,False
cx37189,1979-12-16,st04,cg2,True
cx01242,1968-08-06,st04,cg1,False
cx37582,1967-02-13,st04,cg2,False
cx25919,1956-09-04,st08,cg1,False
cx02566,1993-02-10,st04,cg1,False
cx18883,1989-10-11,st04,cg2,True
cx12921,1979-05-19,st04,cg1,True
cx05503,1993-01-20,st15,cg2,False
cx31138,1979-06-21,st15,cg1,False
cx09183,1989-08-06,st16,cg1,False
cx26251,1983-06-18,st24,cg1,False
cx30490,1983-12-09,st09,cg2,False
cx01200,1984-02-21,st23,cg2,False
cx30994,1985-11-26,st03,cg2,True
cx37166,1994-05-06,st03,cg1,False
cx09438,1966-12-09,st16,cg2,False
cx23732,1977-07-26,st03,cg2,False
cx32527,1988-03-29,st15,cg1,True
cx01693,1987-01-16,st15,cg1,False
cx35284,2009-06-01,st04,cg2,False
cx01710,1986-09-16,st01,cg2,False
cx14452,1981-07-08,st05,cg1,False
cx34754,1969-04-10,st15,cg2,False
cx18266,1988-01-26,st15,cg1,True
cx04436,1993-09-05,st18,cg1,False
cx14824,1958-01-15,st15,cg1,False
cx24586,1987-04-17,st15,cg1,False
cx17993,1984-02-09,st15,cg1,False
cx29192,1985-12-25,st22,cg2,False
cx09014,1971-08-30,st11,cg2,False
cx02989,1955-06-19,st15,cg1,False
cx22773,1990-01-04,st15,cg1,False
cx24316,1972-03-14,st25,cg2,True
cx09530,1976-01-02,st22,cg2,False
cx18865,1976-07-13,st16,cg1,True
cx07024,1980-11-07,st03,cg1,True
cx02998,1969-05-25,st16,cg2,False
cx26024,1986-07-21,st15,cg2,False
cx18019,1975-10-07,st21,cg1,False
cx19259,1947-10-08,st15,cg2,False
cx35853,1969-05-31,st25,cg2,False
cx38559,1954-01-06,st04,cg1,False
cx09357,1976-12-26,st15,cg2,True
cx20419,1991-09-08,st15,cg2,False
cx15099,1991-10-16,st08,cg1,False
cx23812,1987-07-31,st15,cg1,False
cx30008,1986-12-20,st09,cg2,False
cx00553,1971-09-06,st15,cg1,False
cx19114,1979-10-14,st25,cg2,False
cx33900,1983-02-03,st03,cg2,False
cx35687,1966-02-14,st15,cg1,True
cx30630,1993-10-10,st22,cg1,False
cx13265,1974-01-18,st15,cg1,False
cx31868,1972-03-21,st15,cg1,False
cx11194,1987-05-27,st21,cg1,False
cx19228,1984-10-21,st25,cg2,False
cx37596,1986-06-14,st15,cg1,True
cx12532,1982-09-03,st15,cg1,False
cx09889,1939-05-21,st15,cg2,False
cx00839,1985-10-22,st21,cg1,False
cx29077,1973-04-17,st15,cg2,True
cx34707,1975-06-16,st03,cg2,True
cx00416,1967-08-19,st03,cg1,False
cx32931,1976-02-15,st03,cg2,False
cx10419,1986-01-19,st01,cg1,False
cx15949,1979-01-28,st15,cg1,False
cx28608,1976-12-30,st15,cg1,False
cx06487,1978-10-11,st25,cg2,True
cx02163,1986-07-16,st16,cg2,False
cx13873,1977-01-17,st25,cg2,False
cx28214,1982-04-16,st15,cg2,False
cx08432,1970-01-29,st25,cg1,False
cx10616,1957-09-14,st01,cg1,False
cx33785,1975-08-29,st09,cg1,False
cx19867,1960-12-30,st03,cg1,False
cx19526,1986-09-17,st16,cg1,False
cx28193,1962-01-18,st24,cg2,False
cx04573,1969-11-18,st15,cg1,False
cx05178,1963-08-16,st18,cg1,True
cx09978,1978-02-28,st16,cg1,False
cx30823,1971-10-03,st25,cg1,False
cx06675,1978-07-04,st15,cg1,False
cx11460,1983-12-28,st15,cg2,False
cx34314,1990-01-01,st22,cg2,True
cx04272,1981-03-13,st15,cg1,False
cx17039,1979-10-08,st22,cg1,True
cx08704,1967-09-11,st15,cg1,False
cx28199,1955-06-08,st15,cg2,False
cx25161,1966-06-26,st15,cg1,False
cx25603,1970-09-28,st15,cg2,True
cx17695,1992-02-27,st15,cg2,True
cx08105,1968-04-18,st15,cg1,False
cx26992,1973-05-02,st25,cg1,False
cx24693,1986-02-04,st15,cg2,False
cx36974,1972-08-19,st22,cg2,False
cx14449,1991-10-05,st15,cg1,False
cx14011,1984-09-07,st15,cg2,False
cx36232,1985-11-27,st15,cg2,False
cx10295,1981-11-05,st15,cg1,False
cx29437,1994-04-19,st15,cg1,False
cx07676,1970-01-01,st15,cg1,False
cx21762,1979-03-10,st15,cg1,False
cx05963,1982-02-11,st15,cg2,False
cx00025,1983-03-20,st21,cg2,False
cx34015,1959-11-24,st15,cg1,False
cx13163,1973-09-27,st15,cg2,False
cx21844,1978-01-06,st15,cg2,False
cx13111,1959-11-01,st21,cg2,False
cx27997,1974-03-11,st15,cg2,False
cx10041,1970-04-12,st25,cg2,False
cx13819,1989-11-09,st15,cg2,False
cx20161,1951-10-07,st15,cg2,False
cx24798,1954-07-29,st09,cg2,False
cx16223,1980-01-11,st25,cg1,False
cx22850,1979-08-08,st15,cg1,False
cx28985,1979-10-15,st15,cg1,False
cx32680,1993-05-19,st25,cg2,False
cx17763,1985-09-19,st04,cg2,False
cx17579,1963-01-19,st15,cg1,False
cx11812,1981-06-16,st26,cg2,False
cx18097,1991-09-20,st25,cg2,False
cx03491,1977-02-12,st04,cg2,False
cx35525,1984-04-10,st25,cg1,False
cx36308,1976-10-19,st15,cg2,True
cx03210,1969-05-10,st04,cg1,False
cx17638,1988-10-01,st25,cg1,False
cx07467,1954-05-31,st15,cg2,False
cx17593,1980-11-21,st21,cg1,False
cx00440,1993-11-20,st01,cg2,False
cx06892,1996-06-06,st21,cg1,False
cx30899,1956-11-23,st04,cg1,False
cx16804,1970-05-15,st15,cg1,True
cx34808,1974-02-12,st15,cg2,False
cx00069,1989-01-25,st04,cg2,False
cx13176,1987-02-03,st15,cg1,False
cx32745,1967-12-08,st08,cg2,False
cx31305,1975-03-29,st22,cg1,False
cx20127,1991-10-07,st08,cg1,False
cx15441,1987-04-20,st02,cg1,False
cx07313,1984-06-15,st15,cg2,False
cx17058,1970-02-09,st25,cg1,False
cx04280,1983-11-26,st17,cg1,False
cx25983,1967-09-24,st15,cg1,False
cx15379,1988-04-08,st15,cg2,False
cx11583,1985-07-28,st25,cg1,True
cx38675,1964-12-02,st15,cg1,False
cx01983,1962-09-30,st22,cg1,False
cx14090,1988-07-31,st18,cg1,False
cx28310,1991-02-18,st15,cg2,False
cx23445,1984-08-23,st15,cg2,False
cx24837,1980-03-23,st04,cg2,False
cx12216,1950-04-18,st15,cg2,True
cx11625,1983-02-25,st25,cg1,False
cx06799,1966-03-25,st01,cg1,True
cx20091,1969-01-23,st01,cg1,True
cx15787,1960-04-09,st16,cg2,True
cx13822,1971-03-09,st09,cg1,False
cx14761,1980-10-04,st09,cg1,False
cx30969,1986-09-17,st16,cg1,False
cx32422,1967-07-14,st16,cg1,False
cx29785,1951-07-14,st24,cg1,True
cx24133,1963-02-01,st01,cg2,False
cx04702,1962-03-15,st09,cg2,False
cx35080,1987-05-23,st03,cg1,False
cx08150,1968-11-19,st11,cg1,True
cx36476,1975-11-19,st09,cg2,False
cx37513,1987-01-11,st09,cg1,False
cx19354,1985-12-04,st09,cg2,False
cx08281,1961-10-09,st11,cg1,False
cx22228,1953-06-20,st09,cg2,False
cx05615,1970-01-28,st01,cg1,False
cx38184,1976-03-09,st09,cg1,False
cx25470,1959-06-06,st16,cg1,False
cx28217,1987-08-08,st15,cg1,False
cx16723,1985-11-24,st26,cg1,False
cx20979,1984-04-14,st26,cg2,False
cx15509,1940-12-01,st15,cg1,False
cx33943,1966-04-17,st15,cg2,False
cx07548,1963-10-01,st25,cg2,False
cx21542,1976-08-07,st15,cg1,False
cx12228,1980-01-11,st25,cg1,False
cx29018,1951-10-27,st22,cg2,False
cx28513,1961-02-14,st15,cg1,True
cx36283,1992-01-04,st04,cg1,False
cx35304,1983-11-17,st15,cg2,False
cx15245,1974-06-17,st16,cg2,False
cx03521,1980-06-19,st22,cg1,False
cx33246,2010-12-31,st25,cg1,False
cx23298,1986-09-04,st22,cg1,False
cx22603,1986-01-31,st25,cg1,False
cx21006,1983-08-23,st25,cg1,True
cx31339,1966-11-05,st24,cg2,False
cx04780,1989-01-20,st22,cg2,False
cx13011,1988-05-31,st13,cg2,False
cx16961,1987-11-18,st24,cg2,False
cx34134,1987-04-01,st01,cg2,False
cx20959,1956-05-01,st03,cg1,False
cx29478,1989-11-19,st03,cg2,True
cx23119,1991-06-29,st25,cg2,False
cx01836,1988-03-01,st15,cg1,False
cx25461,1968-02-28,st15,cg1,False
cx26187,1989-10-05,st15,cg2,True
cx20522,1991-11-26,st15,cg1,False
cx27580,1992-01-27,st15,cg1,False
cx19634,1982-01-12,st15,cg1,False
cx23589,1967-11-25,st15,cg1,False
cx06204,1987-12-17,st25,cg1,False
cx19062,1982-06-29,st03,cg2,False
cx25782,1996-05-25,st09,cg1,False
cx02393,1988-12-15,st09,cg1,False
cx13038,1956-04-10,st11,cg1,False
cx04374,1979-08-05,st23,cg1,False
cx14079,1960-05-17,st16,cg2,False
cx25138,1970-07-26,st03,cg2,True
cx29829,1975-01-05,st11,cg2,False
cx03577,1986-01-21,st25,cg2,False
cx29384,1965-06-08,st21,cg1,False
cx26122,1951-04-30,st22,cg2,False
cx19181,1974-02-17,st25,cg2,False
cx20892,1973-07-29,st21,cg1,False
cx36842,1983-02-23,st04,cg1,False
cx29303,1956-05-08,st16,cg2,False
cx20945,1952-02-27,st04,cg2,False
cx10341,1973-08-06,st22,cg1,True
cx11370,1994-02-07,st25,cg1,False
cx20961,1990-09-23,st15,cg2,True
cx34713,1984-06-25,st25,cg1,False
cx31153,1990-03-24,st15,cg2,False
cx21803,1974-11-29,st03,cg1,False
cx08362,1979-06-30,st03,cg2,False
cx35013,1953-01-04,st16,cg1,False
cx28360,1987-01-18,st15,cg2,True
cx31004,1994-10-22,st04,cg1,False
cx12138,1982-05-27,st15,cg1,False
cx19005,1975-07-14,st22,cg2,False
cx24888,1968-09-11,st15,cg2,True
cx05798,1981-06-15,st22,cg1,False
cx23506,1992-02-04,st08,cg2,False
cx10373,1973-03-22,st25,cg1,True
cx12718,1971-08-20,st25,cg1,False
cx36203,1993-03-26,st15,cg2,False
cx01822,1962-07-05,st15,cg1,False
cx28051,1958-08-24,st09,cg2,False
cx19110,1969-06-20,st18,cg1,False
cx08957,1950-11-13,st16,cg2,False
cx09327,1978-09-12,st26,cg2,True
cx10105,1986-11-15,st22,cg2,False
cx06221,1969-02-14,st25,cg1,False
cx26351,1982-08-28,st15,cg2,False
cx07807,1987-03-26,st21,cg1,False
cx14798,1968-09-08,st15,cg2,True
cx23311,1951-04-07,st25,cg1,False
cx15656,1975-12-23,st15,cg2,False
cx35317,1978-08-19,st15,cg1,False
cx06339,1994-07-08,st04,cg1,False
cx26613,1960-03-12,st22,cg1,False
cx35076,1971-02-07,st15,cg1,True
cx26336,1993-08-21,st16,cg1,True
cx10250,1977-07-25,st09,cg1,False
cx34537,1962-12-27,st25,cg1,True
cx21739,1982-08-24,st15,cg2,False
cx23735,1957-12-04,st15,cg1,False
cx10621,1994-08-01,st04,cg1,False
cx23530,1988-12-23,st25,cg2,False
cx13447,1987-12-12,st15,cg1,False
cx34861,1983-08-18,st18,cg2,False
cx00712,1986-08-06,st15,cg1,False
cx17109,1987-10-14,st15,cg2,False
cx23193,1966-03-13,st15,cg2,False
cx09311,1991-06-12,st21,cg2,False
cx23544,1984-09-17,st15,cg2,False
cx24468,1939-05-16,st15,cg1,True
cx34531,1994-03-09,st25,cg1,False
cx38451,1979-11-16,st01,cg2,False
cx07074,1993-12-07,st09,cg1,False
cx23897,1991-01-30,st03,cg1,False
cx22215,1993-07-13,st03,cg1,False
cx09925,1982-01-06,st04,cg2,True
cx11355,1978-12-24,st25,cg2,True
cx37138,1986-08-31,st15,cg2,False
cx33059,1975-07-01,st15,cg1,False
cx03673,1963-09-29,st15,cg1,False
cx24076,1970-12-12,st15,cg1,False
cx37865,1983-03-02,st21,cg1,False
cx08737,1994-06-13,st22,cg2,False
cx01259,1972-07-18,st26,cg2,False
cx16241,1968-09-14,st04,cg2,False
cx23691,1974-07-25,st15,cg1,True
cx05064,1982-07-15,st15,cg1,False
cx25525,1993-03-19,st18,cg1,False
cx05901,1983-07-25,st04,cg2,False
cx11777,1957-01-17,st15,cg1,True
cx07563,1946-06-29,st04,cg2,True
